2025-05-19 14:22:00,708 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:22:05,720 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:22:10,102 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: stop_status
2025-05-19 14:22:10,102 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-19 14:22:10,103 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: stop_status
2025-05-19 14:22:11,201 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:22:16,211 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:22:21,219 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:22:21,840 INFO    Thread-12 :28198 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/codemon/Desktop/loan_default_prediction/src/eda/wandb/run-20250519_142149-8o58n56k/files/config.yaml
2025-05-19 14:22:25,101 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: stop_status
2025-05-19 14:22:25,102 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: stop_status
2025-05-19 14:22:25,103 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-19 14:22:27,289 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:22:32,294 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:22:37,306 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:22:40,101 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: stop_status
2025-05-19 14:22:40,101 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: stop_status
2025-05-19 14:22:40,102 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-19 14:22:43,228 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:22:48,229 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:22:53,234 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:22:55,101 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: stop_status
2025-05-19 14:22:55,102 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: stop_status
2025-05-19 14:22:55,105 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-19 14:22:56,255 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: resume
2025-05-19 14:22:56,255 INFO    HandlerThread:28198 [handler.py:handle_request_resume():696] starting system metrics thread
2025-05-19 14:22:56,256 INFO    HandlerThread:28198 [system_monitor.py:start():194] Starting system monitor
2025-05-19 14:22:56,256 INFO    SystemMonitor:28198 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-05-19 14:22:56,256 INFO    SystemMonitor:28198 [interfaces.py:start():190] Started cpu monitoring
2025-05-19 14:22:56,257 INFO    SystemMonitor:28198 [interfaces.py:start():190] Started disk monitoring
2025-05-19 14:22:56,258 INFO    SystemMonitor:28198 [interfaces.py:start():190] Started memory monitoring
2025-05-19 14:22:56,259 INFO    SystemMonitor:28198 [interfaces.py:start():190] Started network monitoring
2025-05-19 14:22:58,273 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:23:00,082 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: log_artifact
2025-05-19 14:23:00,083 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: log_artifact
2025-05-19 14:23:00,086 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: pause
2025-05-19 14:23:00,086 INFO    HandlerThread:28198 [handler.py:handle_request_pause():705] stopping system metrics thread
2025-05-19 14:23:00,086 INFO    HandlerThread:28198 [system_monitor.py:finish():203] Stopping system monitor
2025-05-19 14:23:00,086 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined cpu monitor
2025-05-19 14:23:00,087 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined disk monitor
2025-05-19 14:23:00,087 DEBUG   SystemMonitor:28198 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-05-19 14:23:00,087 DEBUG   SystemMonitor:28198 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-05-19 14:23:00,088 DEBUG   SystemMonitor:28198 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-05-19 14:23:00,087 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined memory monitor
2025-05-19 14:23:00,088 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined network monitor
2025-05-19 14:23:00,890 INFO    wandb-upload_0:28198 [upload_job.py:push():89] Uploaded file /Users/codemon/Library/Application Support/wandb/artifacts/staging/tmp0r8cc03f
2025-05-19 14:23:00,926 INFO    Thread-12 :28198 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/codemon/Desktop/loan_default_prediction/src/eda/wandb/run-20250519_142149-8o58n56k/files/output.log
2025-05-19 14:23:01,556 INFO    SenderThread:28198 [sender.py:send_request_log_artifact():1446] logged artifact source-loan_default_prediction-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6MTc0ODM2Mjk0NA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0MjY3MDM3NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTc0ODM2MDkwMw==', 'versionIndex': 0}}}
2025-05-19 14:23:01,556 DEBUG   SenderThread:28198 [sender.py:send():380] send: stats
2025-05-19 14:23:03,559 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:23:08,563 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:23:10,103 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: stop_status
2025-05-19 14:23:10,103 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: stop_status
2025-05-19 14:23:10,107 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-19 14:23:14,278 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:23:19,281 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:23:24,285 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:23:25,107 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: stop_status
2025-05-19 14:23:25,107 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: stop_status
2025-05-19 14:23:25,111 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-19 14:23:30,222 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:23:35,229 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:23:40,109 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: stop_status
2025-05-19 14:23:40,110 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: stop_status
2025-05-19 14:23:40,114 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-19 14:23:40,292 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:23:45,296 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:23:50,301 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:23:55,113 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: stop_status
2025-05-19 14:23:55,113 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: stop_status
2025-05-19 14:23:55,117 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-19 14:23:56,242 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:24:01,256 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:24:06,272 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:24:10,116 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: stop_status
2025-05-19 14:24:10,116 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: stop_status
2025-05-19 14:24:10,118 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-19 14:24:12,271 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:24:17,277 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:24:22,286 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:24:25,116 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: stop_status
2025-05-19 14:24:25,117 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: stop_status
